buy_ts uid revenue
14.02.2017 4019903805 0.73
14.02.2017 4279799034 2.68
14.02.2017 3312533988 1.69
14.02.2017 1586877856 7
14.02.2017 3795236976 3.42
14.02.2017 2377484398 7
14.02.2017 2494217233 0.58
14.02.2017 2079769479 1.75
14.02.2017 4227310065 1.4
14.02.2017 1604578242 0.98
14.02.2017 763964108 1.4
14.02.2017 1666905723 3.42
14.02.2017 1094597015 7.87
14.02.2017 2075961309 0.73
14.02.2017 2670239661 2.2
14.02.2017 3516627631 0.12
14.02.2017 3251237493 5.83
14.02.2017 1664639273 6.11
14.02.2017 3296776345 1.22
14.02.2017 2872441418 0.18
14.02.2017 1971034142 1.11
14.02.2017 966291979 1.59
14.02.2017 588846391 1.33
14.02.2017 3311602174 4.58
14.02.2017 3251237493 17.5
14.02.2017 2199546547 0.85
14.02.2017 3997603722 7.33
14.02.2017 355367457 0.73
14.02.2017 3399718182 0.24
14.02.2017 2712013682 1.83
14.02.2017 3686233108 3.67
14.02.2017 4146933546 7.33
14.02.2017 2611591932 1.22
14.02.2017 2106468324 6.11
14.02.2017 28682660 0.24
14.02.2017 489790366 1.22
14.02.2017 1501288138 14.67
14.02.2017 2802430193 3.67
14.02.2017 1736910128 1.83
14.02.2017 2656623058 0.24
14.02.2017 3308055852 0.24
14.02.2017 1699865221 3.67
14.02.2017 1027799327 9.17
14.02.2017 2417207775 1.71
14.02.2017 1266267947 18.33
14.02.2017 4289867885 4.58
14.02.2017 1591397885 3.36
14.02.2017 4228654807 23.83
14.02.2017 551087183 5.3
14.02.2017 2583649606 5.5
14.02.2017 2669810185 1.28
14.02.2017 948384628 1.34
14.02.2017 2428193129 4.89
14.02.2017 597592543 6.72
14.02.2017 1618229179 0.06
14.02.2017 3794707630 0.12
14.02.2017 1547510007 3.67
14.02.2017 817401834 0.12
14.02.2017 2262726851 2.02
14.02.2017 3209644675 2.44
14.02.2017 420727401 13.75
14.02.2017 3538889196 0.73
14.02.2017 4053350332 4.28
14.02.2017 2630770932 8.55
14.02.2017 2258235789 3.67
14.02.2017 2656558021 2.2
14.02.2017 137294794 4.67
14.02.2017 1879324910 4.89
14.02.2017 3513925451 2.14
14.02.2017 3515250057 5.48
14.02.2017 1726163549 14.67
14.02.2017 1003038933 1.33
14.02.2017 1107290274 0.3
14.02.2017 413244556 0.37
14.02.2017 1904862640 9.78
14.02.2017 635901893 1.83
14.02.2017 2589208293 0.92
14.02.2017 1757005524 2.44
14.02.2017 1834979560 2.93
14.02.2017 322509501 2.5
14.02.2017 337985521 2.81
14.02.2017 3661589848 2.14
14.02.2017 2983142414 6.53
14.02.2017 3172336137 1.33
14.02.2017 43756307 0.06
14.02.2017 694436959 4.89
15.02.2017 3745217995 0.12
15.02.2017 2894780785 0.98
15.02.2017 2474915202 6.65
15.02.2017 1270118927 7.33
15.02.2017 883124234 1.22
15.02.2017 1699428264 1.22
15.02.2017 2902800229 2.44
15.02.2017 3148606187 1.47
15.02.2017 409918494 1.1
15.02.2017 588522020 2.1
15.02.2017 3695130309 3.67
15.02.2017 1142668810 5.74
15.02.2017 3895953581 8.63
15.02.2017 2214502874 4.89
15.02.2017 3683695444 0.85
15.02.2017 2476831690 7.33
15.02.2017 4242418249 7.33
15.02.2017 3135828784 0.49
15.02.2017 3316481522 0.43
15.02.2017 258005823 0.79
15.02.2017 2206891598 22
15.02.2017 3997603722 7.33
15.02.2017 1409895749 0.92
15.02.2017 784951577 1.17
15.02.2017 2142764171 0.24
15.02.2017 2884723775 2.2
15.02.2017 2706862552 1.22
15.02.2017 1888543526 7.33
15.02.2017 1108997499 0.24
15.02.2017 2144365453 1.34
15.02.2017 1310258556 0.37
15.02.2017 4084732270 5.48
15.02.2017 1046306149 0.73
15.02.2017 1201133798 4.58
15.02.2017 3317806809 1.67
15.02.2017 89687538 1.2
15.02.2017 3086872621 4.77
15.02.2017 3694343537 4.89
15.02.2017 3241481847 4.15
15.02.2017 21823465 0.3
15.02.2017 3175650413 2.69
15.02.2017 4148919020 1.47
15.02.2017 2848457605 12.22
15.02.2017 1640094831 0.73
15.02.2017 2492688113 0.12
15.02.2017 2416516246 6.11
15.02.2017 2041858582 1.63
15.02.2017 4007498728 1.17
15.02.2017 1595016787 0.61
15.02.2017 1677439212 4.28
15.02.2017 1977046038 11.67
15.02.2017 3393544044 0.73
15.02.2017 1609668081 2.44
15.02.2017 1259060380 1.22
15.02.2017 369694913 1.05
15.02.2017 3497571870 3.5
15.02.2017 1986260154 5.99
15.02.2017 2848457605 12.22
15.02.2017 3315587121 6.42
15.02.2017 622649214 1.28
15.02.2017 2293904136 2.69
15.02.2017 1326061635 1.1
15.02.2017 2904253501 3.05
15.02.2017 219116623 3.67
15.02.2017 1897882941 1.52
15.02.2017 873465617 11
15.02.2017 236436174 0.73
15.02.2017 1997081709 1.22
15.02.2017 1059774541 2.44
15.02.2017 2293904136 2.44
15.02.2017 3458021280 3.67
15.02.2017 405883320 4.28
15.02.2017 2764719180 9.78
15.02.2017 958164090 7.51
15.02.2017 2877931375 0.73
15.02.2017 3315587121 6.42
15.02.2017 3447258176 5.25
15.02.2017 3883444731 0.92
15.02.2017 2527753194 2.44
15.02.2017 2848457605 4.28
15.02.2017 1861692740 11.18
15.02.2017 2268504495 2.1
15.02.2017 1259060380 4.28
15.02.2017 1986260154 2.38
15.02.2017 4157394944 9.33
15.02.2017 966291979 4.28
15.02.2017 2091336245 3.67
15.02.2017 3236750595 3.05
15.02.2017 301433152 0.37
15.02.2017 3750523085 1.63
15.02.2017 3160375420 1.89
15.02.2017 700358668 3.67
15.02.2017 2991676442 3.05
15.02.2017 2118804519 0.73
15.02.2017 134461311 1.22
15.02.2017 931045257 1.83
15.02.2017 1942961157 1.83
15.02.2017 1604578242 3.54
15.02.2017 2745385873 2.69
15.02.2017 130301031 2.44
15.02.2017 4262786540 1.59
15.02.2017 2517874452 18.33
15.02.2017 1517609332 5.5
15.02.2017 3641102984 2.44
15.02.2017 2446303605 2.44
15.02.2017 3620167239 0.92
15.02.2017 699448414 3.67
15.02.2017 116131925 14.67
15.02.2017 966291979 6.84
15.02.2017 3639154673 4.28
15.02.2017 3570063823 1.83
15.02.2017 3243444865 6.72
15.02.2017 3815397896 10.39
15.02.2017 180514079 4.89
15.02.2017 2319911968 2.33
15.02.2017 3801676995 0.73
15.02.2017 1986260154 1.22
15.02.2017 2848457605 4.28
15.02.2017 2398557432 7.33
15.02.2017 205198035 3.67
15.02.2017 2726045193 1.53
15.02.2017 3345100125 2.93
15.02.2017 3484207570 3.36
15.02.2017 3966060436 1.47
15.02.2017 339062667 1.67
15.02.2017 939528490 4.28
15.02.2017 2994026770 22.61
15.02.2017 3305967810 8.55
15.02.2017 2838247707 4.08
15.02.2017 1604578242 4.28
15.02.2017 1827711077 0.73
15.02.2017 706857762 3.05
15.02.2017 1909772937 2.32
15.02.2017 669609993 6.72
15.02.2017 1294199196 3.67
15.02.2017 1050242601 0.18
15.02.2017 2765070617 11.67
15.02.2017 1605640591 1.1
15.02.2017 1885478884 3.5
15.02.2017 4195753485 4.89
15.02.2017 3243276168 4.89
15.02.2017 471832395 1.83
15.02.2017 4250870067 4.89
15.02.2017 3538889196 0.73
15.02.2017 1986260154 2.2
15.02.2017 3310671148 1.83
15.02.2017 4170910867 3.73
15.02.2017 2877910961 7.33
15.02.2017 1604578242 4.28
15.02.2017 3310671148 1.75
15.02.2017 4170910867 3.73
15.02.2017 2293904136 1.47
15.02.2017 1986260154 1.83
15.02.2017 1730235197 2.75
15.02.2017 3557551871 2.69
15.02.2017 290295723 1.22
15.02.2017 121937686 2.69
15.02.2017 3058930195 4.67
15.02.2017 540348003 0.24
15.02.2017 899919946 0.73
15.02.2017 2797046265 5.8
15.02.2017 853950492 0.73
15.02.2017 2564850710 9.78
15.02.2017 3546633914 7.33
15.02.2017 1806524185 3.67
15.02.2017 838480446 2.22
15.02.2017 1273515509 1.83
15.02.2017 1201133798 9.41
15.02.2017 385041320 3.38
15.02.2017 2725693912 0.92
15.02.2017 2099324539 4.67
15.02.2017 2135896101 0.98
15.02.2017 2886620345 0.73
15.02.2017 3213981904 3.05
15.02.2017 3236902619 1.83
15.02.2017 589077756 1.22
15.02.2017 1564275905 3.18
15.02.2017 1430861084 9.78
15.02.2017 3160375420 1.17
15.02.2017 3236902619 1.83
15.02.2017 1241852281 2.08
15.02.2017 48817100 1.1
15.02.2017 1560153463 1.53
15.02.2017 3920101460 1.34
15.02.2017 2587135861 9.78
15.02.2017 3462614741 2.93
15.02.2017 1910971163 1.77
15.02.2017 1560153463 3.05
15.02.2017 3204679542 5.25
15.02.2017 3356547052 2.44
15.02.2017 3396731004 9.78
15.02.2017 2786663873 4.89
15.02.2017 1584054938 1.83
15.02.2017 1928579652 4.28
15.02.2017 1986260154 3.67
15.02.2017 829518813 9.17
15.02.2017 615757848 7.33
15.02.2017 1414790639 0.98
15.02.2017 2077890327 0.06
15.02.2017 1986260154 8.07
15.02.2017 3279207474 0.73
15.02.2017 2953102778 3.36
15.02.2017 262991659 11
15.02.2017 3148606187 0.67
15.02.2017 1900689066 0.73
15.02.2017 4139686538 3.05
15.02.2017 2305455888 0.06
15.02.2017 1652209678 40.21
15.02.2017 966291979 9.17
15.02.2017 1259060380 3.05
15.02.2017 2660118760 14.67
15.02.2017 1328037293 0.73
15.02.2017 934401251 2.44
15.02.2017 3888554578 7.33
15.02.2017 824590025 6.42
15.02.2017 3506793067 1.28
15.02.2017 1919286210 2.44
15.02.2017 1861692740 2.38
15.02.2017 3569969977 4.03
15.02.2017 2542460319 2.14
15.02.2017 2931616223 0.37
15.02.2017 3813452329 1.77
15.02.2017 4199005496 0.18
15.02.2017 1500439590 4.89
15.02.2017 816813581 0.73
15.02.2017 3775129580 6.72
15.02.2017 2935416438 1.53
15.02.2017 1191120995 3.89
15.02.2017 2198736221 3.42
15.02.2017 3628599387 3.91
15.02.2017 1328037293 0.73
15.02.2017 1986260154 1.83
15.02.2017 3310359529 2.92
15.02.2017 2780084250 1.83
15.02.2017 1792383935 0.79
15.02.2017 407958387 9.78
15.02.2017 2848457605 3.48
15.02.2017 3756217237 0.27
15.02.2017 2298538092 1.83
15.02.2017 480802286 4.37
15.02.2017 3714454002 2.44
15.02.2017 2020174906 3.67
15.02.2017 1652209678 13.08
15.02.2017 3458588266 1.83
15.02.2017 1578645239 13.44
15.02.2017 2010859938 0.98
15.02.2017 3056231139 7.33
15.02.2017 1281357939 3.67
15.02.2017 3783099253 3.91
15.02.2017 2325465396 0.61
15.02.2017 3370846389 3.05
15.02.2017 3161270992 1.34
15.02.2017 3241481847 0.55
15.02.2017 2765926168 4.89
15.02.2017 2476554293 4.89
15.02.2017 1578645239 6.72
15.02.2017 1865319511 4.32
15.02.2017 1674435695 4.67
15.02.2017 2949679932 3.05
15.02.2017 1689030944 4.08
15.02.2017 514203850 8.55
15.02.2017 3387191239 2.78
15.02.2017 3862146936 1.22
15.02.2017 3518321689 6.11
15.02.2017 30495854 0.92
15.02.2017 3864702533 2.2
15.02.2017 2946846186 2.2
15.02.2017 3265886357 0.73
15.02.2017 1985187099 19.55
15.02.2017 124573096 6.6
15.02.2017 962880201 0.73
15.02.2017 3632337964 4.89
15.02.2017 3100612067 3.67
15.02.2017 811694452 1.22
15.02.2017 1364418482 1.47
15.02.2017 3521116120 4.43
15.02.2017 3288050244 2.81
15.02.2017 46703857 0.3
15.02.2017 2039060367 2.22
15.02.2017 3714391358 0.73
15.02.2017 675555371 1.71
15.02.2017 2104745255 0.5
15.02.2017 2454971210 1.95
15.02.2017 3516627631 0.73
15.02.2017 2768432456 2.38
15.02.2017 3680360897 3.83
15.02.2017 4066774787 1.1
15.02.2017 3248592799 0.73
15.02.2017 858851780 1.4
15.02.2017 968994897 1.47
15.02.2017 2504119124 2.75
15.02.2017 113859208 2.93
15.02.2017 2504119124 2.75
15.02.2017 3072078760 3.05
15.02.2017 1836025712 0.73
15.02.2017 826467266 0.37
15.02.2017 2711241731 2.14
15.02.2017 2644574243 3.67
15.02.2017 753965340 0.73
15.02.2017 2052238522 3.5
15.02.2017 1836025712 0.73
15.02.2017 1938759819 1.05
15.02.2017 2585630322 0.37
15.02.2017 1776313943 3.36
15.02.2017 1864549071 3.05
15.02.2017 3252841348 18.33
15.02.2017 758440816 9.78
15.02.2017 1534476518 11
15.02.2017 2274375259 3.3
15.02.2017 1882111710 0.92
15.02.2017 1817720781 4.89
15.02.2017 4119015286 4.28
15.02.2017 3665763796 0.92
15.02.2017 3421745762 13.87
15.02.2017 161097356 1.83
15.02.2017 1495712396 4.67
15.02.2017 1255594526 2.75
15.02.2017 1079541131 13.44
15.02.2017 1287582689 1.71
16.02.2017 1806897324 12.59
16.02.2017 1062799074 0.61
16.02.2017 1994286689 0.37
16.02.2017 3369162487 2.44
16.02.2017 3587872672 6.72
16.02.2017 2006270310 0.73
16.02.2017 2842042984 3.3
16.02.2017 3587872672 6.72
16.02.2017 3569800566 10.08
16.02.2017 3631833928 6.72
16.02.2017 1638089679 3.67
16.02.2017 1345504025 2.33
16.02.2017 1536520194 1.65
16.02.2017 2903920187 2.44
16.02.2017 2304267394 4.52
16.02.2017 3465284885 3.05
16.02.2017 596660266 3.67
16.02.2017 1864549071 3.05
16.02.2017 1645425241 1.83
16.02.2017 1424641652 0.73
16.02.2017 2118835805 1.47
16.02.2017 3095746219 1.71
16.02.2017 1895244458 2.75
16.02.2017 73962870 3.05
16.02.2017 886099615 0.3
16.02.2017 474770060 3.67
16.02.2017 64615961 2.44
16.02.2017 2943871970 24.44
16.02.2017 3340771346 1.63
16.02.2017 542168876 0.58
16.02.2017 3276972045 0.7
16.02.2017 2587135861 3.05
16.02.2017 3728286989 79.93
16.02.2017 1498484278 3.54
16.02.2017 699810369 6.72
16.02.2017 2416440376 7
16.02.2017 3639002526 2.08
16.02.2017 2159943838 1.71
16.02.2017 896346922 1.22
16.02.2017 2562384480 5.83
16.02.2017 4286848587 6.84
16.02.2017 3632883524 1.22
16.02.2017 4243182145 2.54
16.02.2017 412008323 0.73
16.02.2017 476733453 1.95
16.02.2017 962136427 3.05
16.02.2017 1157006225 2.75
16.02.2017 2564951676 1.95
16.02.2017 1629202847 1.67
16.02.2017 1604578242 1.47
16.02.2017 2564951676 1.95
16.02.2017 1986260154 7.33
16.02.2017 1553079379 2.44
16.02.2017 1560153463 0.92
16.02.2017 2596831855 2.2
16.02.2017 478169438 0.9
16.02.2017 936821298 0.41
16.02.2017 1986260154 3.3
16.02.2017 3614152760 8.25
16.02.2017 3453395991 3.05
16.02.2017 431029371 6.53
16.02.2017 1126599211 1.22
16.02.2017 3282275826 3.05
16.02.2017 2943871970 21.63
16.02.2017 1467404501 9.78
16.02.2017 2223446584 12.71
16.02.2017 3273316662 2.2
16.02.2017 3236147815 5.87
16.02.2017 2905919667 0.49
16.02.2017 1793308540 1.4
16.02.2017 116530177 1.47
16.02.2017 1986260154 2.44
16.02.2017 994520736 1.16
16.02.2017 2057720556 2.08
16.02.2017 3484690228 2.44
16.02.2017 2919380669 1.17
16.02.2017 914346202 7.33
16.02.2017 63241752 6.11
16.02.2017 2057720556 2.08
16.02.2017 1560153463 8.98
16.02.2017 1560153463 14.67
16.02.2017 964326975 4.89
16.02.2017 1121598590 2.33
16.02.2017 3826995297 3.36
16.02.2017 4243182145 0.58
16.02.2017 318189495 0.41
16.02.2017 4026321301 9.78
16.02.2017 888605006 0.55
16.02.2017 1391316752 3.05
16.02.2017 3877141232 9.78
16.02.2017 398556068 4.89
16.02.2017 792774889 3.36
16.02.2017 954909172 3.54
16.02.2017 4244599887 6.72
16.02.2017 248459291 3.67
16.02.2017 4214695718 3.05
16.02.2017 4095114952 9.78
16.02.2017 3379976425 6.42
16.02.2017 3469153003 1.22
16.02.2017 3688132551 2.63
16.02.2017 4124155463 0.73
16.02.2017 2071011071 2.2
16.02.2017 1300129403 2.75
16.02.2017 4035428348 4.89
16.02.2017 2501649680 6.11
16.02.2017 2231041931 2.44
16.02.2017 480116270 0.61
16.02.2017 3911073828 0.92
16.02.2017 540688646 2.92
16.02.2017 3379976425 3.21
16.02.2017 2394778028 0.92
16.02.2017 1699013945 2.69
16.02.2017 1986260154 3.67
16.02.2017 3003165703 1.47
16.02.2017 1287582689 0.49
16.02.2017 1027261058 0.98
16.02.2017 3379976425 3.21
16.02.2017 2967819007 8.55
16.02.2017 1998068704 1.04
16.02.2017 2631953676 1.04
16.02.2017 1470613145 5.19
16.02.2017 165143093 6.42
16.02.2017 3943752823 4.89
16.02.2017 3614152760 4.58
16.02.2017 3971052247 12.22
16.02.2017 2874192724 1.52
16.02.2017 982912341 0.92
16.02.2017 4071438331 0.61
16.02.2017 3171725398 1.05
16.02.2017 997113026 1.4
16.02.2017 1128983155 0.18
16.02.2017 3892413066 9.78
16.02.2017 2502409704 1.47
16.02.2017 2105485090 18.33
16.02.2017 715685964 2.2
16.02.2017 4204359250 14.67
16.02.2017 1201133798 2.81
16.02.2017 1640316823 37.89
16.02.2017 3252841348 14.67
16.02.2017 2572152629 4.89
16.02.2017 256740368 7.33
16.02.2017 1015102713 4.89
16.02.2017 3084764918 4.89
16.02.2017 2648965894 1.53
16.02.2017 3364582141 0.85
16.02.2017 1193633783 1.83
16.02.2017 4277628374 0.3
16.02.2017 1938959148 1.83
16.02.2017 3841782004 2.81
16.02.2017 4243182145 0.58
16.02.2017 2612928042 18.33
16.02.2017 2021887786 6.72
16.02.2017 3771897007 2.44
16.02.2017 758540501 4.89
16.02.2017 3419418606 1.53
16.02.2017 1183847514 0.61
16.02.2017 3201139565 3.91
16.02.2017 3039720897 11.61
16.02.2017 3650883977 7
16.02.2017 1604578242 1.22
16.02.2017 2716108379 3.5
16.02.2017 3419418606 1.53
16.02.2017 2874192724 0.58
16.02.2017 2771288666 0.58
16.02.2017 3165399054 0.18
16.02.2017 440171737 11
16.02.2017 2287647753 1.1
16.02.2017 2417710394 1.22
16.02.2017 18097663 24.44
16.02.2017 758540501 4.89
16.02.2017 1640316823 27.5
16.02.2017 714156918 4.28
16.02.2017 745570103 1.95
16.02.2017 2035650271 4.58
16.02.2017 3546042315 6.11
16.02.2017 2658852784 2.78
16.02.2017 1604578242 1.83
16.02.2017 2085760841 1.79
16.02.2017 2398406295 1.22
16.02.2017 2931608936 0.98
16.02.2017 2250948789 0.3
16.02.2017 1816992775 3.67
16.02.2017 543072592 0.73
16.02.2017 3151786900 0.92
16.02.2017 1604578242 1.22
16.02.2017 3857516143 1.34
16.02.2017 2667883540 1.22
16.02.2017 2489801885 0.33
16.02.2017 3491198778 1.47
16.02.2017 3159240968 2.78
16.02.2017 932580292 2.2
16.02.2017 1604578242 1.22
16.02.2017 4243182145 3
16.02.2017 1362469922 3.05
16.02.2017 3251237493 4.67
16.02.2017 2127561281 2.93
16.02.2017 3596407452 24.44
16.02.2017 3404368772 0.73
16.02.2017 2564850710 2.93
16.02.2017 3090032219 2.57
16.02.2017 3402192856 5.5
16.02.2017 3241481847 10.69
16.02.2017 457219288 1.22
16.02.2017 3141228542 0.73
16.02.2017 2707406565 3.36
16.02.2017 3689654613 3.67
16.02.2017 3973131369 1.17
16.02.2017 95765314 1.1
16.02.2017 3575209166 5.8
16.02.2017 90280653 1.83
16.02.2017 1889167804 1.1
16.02.2017 3190441120 9.78
16.02.2017 2035789736 0.73
16.02.2017 1986260154 3.18
16.02.2017 2552212341 3.05
16.02.2017 787543434 0.49
16.02.2017 1900243838 2.44
16.02.2017 4243182145 0.61
16.02.2017 4161740440 1.83
16.02.2017 3425985440 5.8
16.02.2017 1731069754 1.53
16.02.2017 3723858808 0.67
16.02.2017 3896997939 4.89
16.02.2017 1035444565 2.04
16.02.2017 3920357578 1.1
16.02.2017 3469389917 0.72
16.02.2017 3575209166 5.67
16.02.2017 1029786543 12.22
16.02.2017 1868514955 1.4
16.02.2017 131371174 3.36
16.02.2017 2243516126 0.12
16.02.2017 4284910199 2.44
16.02.2017 2420231786 1.47
16.02.2017 1056390615 3.05
16.02.2017 1842027422 1.47
16.02.2017 4260262502 2.69
16.02.2017 2957782857 1.69
16.02.2017 2949679932 3.05
16.02.2017 3614152760 3.05
16.02.2017 2643917732 0.37
16.02.2017 804690552 4.89
16.02.2017 2225130086 5.13
16.02.2017 473439044 2.08
16.02.2017 238642757 1.75
16.02.2017 3752876586 1.22
16.02.2017 1239082273 18.33
16.02.2017 2168057811 4.89
16.02.2017 2957782857 1.69
16.02.2017 1199704029 9.78
16.02.2017 3448677561 1.22
16.02.2017 3671958057 5.8
16.02.2017 3641938436 3.05
16.02.2017 513881803 1.28
16.02.2017 682407205 0.61
16.02.2017 1954699453 6.11
16.02.2017 1046373713 2.47
16.02.2017 3348085045 1.28
16.02.2017 3303343650 2.04
16.02.2017 3896997939 4.89
16.02.2017 3183653417 2.75
16.02.2017 2242311839 1.34
16.02.2017 1020296808 2.81
16.02.2017 18767379 4.89
16.02.2017 2957782857 6.93
16.02.2017 2655550148 0.73
16.02.2017 3684864243 4.28
16.02.2017 752347323 4.08
16.02.2017 4128618267 6.72
16.02.2017 1913664119 1.83
16.02.2017 419307495 1.47
16.02.2017 171676799 0.87
16.02.2017 542168876 0.7
16.02.2017 179174808 3.67
16.02.2017 1593955645 3.67
16.02.2017 3928756053 1.83
16.02.2017 431419093 1.22
17.02.2017 1837497161 1.83
17.02.2017 2699045017 2.44
17.02.2017 2204080317 4.28
17.02.2017 542168876 0.73
17.02.2017 3868498967 4.28
17.02.2017 947669562 3.33
17.02.2017 3093646267 12.22
17.02.2017 599660333 3.54
17.02.2017 1468277213 0.58
17.02.2017 161999819 1.28
17.02.2017 759385936 7.33
17.02.2017 465097107 3.67
17.02.2017 226345369 2.69
17.02.2017 4277628374 0.37
17.02.2017 2761711695 1.75
17.02.2017 2917847195 8.55
17.02.2017 2601925333 6.42
17.02.2017 3400000283 7.94
17.02.2017 598608233 3.5
17.02.2017 3747451288 1.47
17.02.2017 1938902981 0.61
17.02.2017 4005520639 2.44
17.02.2017 3387477939 2.44
17.02.2017 1193633783 2.44
17.02.2017 3240784305 6.72
17.02.2017 470252143 4.03
17.02.2017 2410174606 4.28
17.02.2017 2369628917 0.52
17.02.2017 854232891 5.87
17.02.2017 1824882276 4.28
17.02.2017 502599534 2.93
17.02.2017 388680435 22
17.02.2017 3614152760 1.22
17.02.2017 1201133798 0.92
17.02.2017 935876082 1.59
17.02.2017 1193633783 0.37
17.02.2017 1598842095 1.47
17.02.2017 1604578242 1.53
17.02.2017 608623839 3.53
17.02.2017 3247003521 4.78
17.02.2017 1348348796 0.98
17.02.2017 2564850710 3.42
17.02.2017 1002823131 2.44
17.02.2017 3660468510 2.44
17.02.2017 2596881727 0.12
17.02.2017 1604578242 2.44
17.02.2017 3681079235 0.85
17.02.2017 2293904136 14.67
17.02.2017 1301126137 1.83
17.02.2017 3684868698 2.57
17.02.2017 1460616303 3.36
17.02.2017 3505093626 2.44
17.02.2017 2400116935 6.6
17.02.2017 148550059 0.92
17.02.2017 3967679674 0.43
17.02.2017 400083623 0.61
17.02.2017 1508504333 3.18
17.02.2017 370643685 2.81
17.02.2017 865030236 10.69
17.02.2017 90280653 2.2
17.02.2017 1158535180 1.1
17.02.2017 1961945374 2.92
17.02.2017 2931616223 0.55
17.02.2017 2739797971 6.72
17.02.2017 3614152760 1.22
17.02.2017 1986260154 6.6
17.02.2017 3461771824 4.28
17.02.2017 372781050 1.83
17.02.2017 1666886635 2.1
17.02.2017 606215271 8.17
17.02.2017 4087670254 6.72
17.02.2017 1460616303 3.36
17.02.2017 1976935077 14.67
17.02.2017 1668136764 1.65
17.02.2017 3907479718 4.28
17.02.2017 2689496163 4.58
17.02.2017 3962283717 1.22
17.02.2017 2095720671 2.44
17.02.2017 1986260154 7.33
17.02.2017 2739797971 6.72
17.02.2017 2914961456 0.7
17.02.2017 2997181145 6.11
17.02.2017 322395857 2.14
17.02.2017 4122122631 3.05
17.02.2017 1271183433 4.58
17.02.2017 1205900639 0.06
17.02.2017 1706245751 1.34
17.02.2017 4279131337 1.98
17.02.2017 2527291424 1.22
17.02.2017 1689963013 4.89
17.02.2017 2288374896 2.44
17.02.2017 812273590 1.83
17.02.2017 2094454595 3.67
17.02.2017 3419245896 6.72
17.02.2017 1631809722 0.7
17.02.2017 3386899516 5.8
17.02.2017 4280201916 14.67
17.02.2017 3862434374 1.04
17.02.2017 2727342191 2.81
17.02.2017 1986260154 7.33
17.02.2017 2539841055 0.12
17.02.2017 3467223582 2.14
17.02.2017 2449510794 0.79
17.02.2017 820724889 2.92
17.02.2017 1672753407 4.89
17.02.2017 1604578242 0.61
17.02.2017 2230356586 3.05
17.02.2017 3461771824 4.28
17.02.2017 1560153463 1.83
17.02.2017 3112945306 0.37
17.02.2017 1155344940 2.75
17.02.2017 2594624983 3.5
17.02.2017 502599534 2.1
17.02.2017 3127509050 3.67
17.02.2017 3941396269 1.47
17.02.2017 3641938436 3.27
17.02.2017 2402877443 2.44
17.02.2017 2816969780 0.18
17.02.2017 2601913352 1.34
17.02.2017 222994936 3.67
17.02.2017 3166872208 1.1
17.02.2017 98251070 0.61
17.02.2017 5579465 4.7
17.02.2017 802358415 1.33
17.02.2017 1534542903 6.42
17.02.2017 3641938436 3.27
17.02.2017 4088312076 10.08
17.02.2017 2319409941 6.72
17.02.2017 90280653 10.14
17.02.2017 2030054232 0.98
17.02.2017 3962283717 1.22
17.02.2017 3829174778 3.3
17.02.2017 497344198 3.18
17.02.2017 797774000 6.72
17.02.2017 743979221 0.3
17.02.2017 3753752426 2.44
17.02.2017 546766689 1.17
17.02.2017 3273282363 1.83
17.02.2017 1701075469 4.28
17.02.2017 2771263349 5.62
17.02.2017 2015313179 0.3
17.02.2017 3968355433 4.89
17.02.2017 3078703650 3.21
17.02.2017 2025782356 3.21
17.02.2017 352142 1.59
17.02.2017 91226546 6.72
17.02.2017 3366092440 1.83
17.02.2017 33694086 3.3
17.02.2017 53237855 3.05
17.02.2017 3364965628 0.85
17.02.2017 2150951616 1.47
17.02.2017 748104381 4.89
17.02.2017 2737241381 3.36
17.02.2017 3630957376 3.21
17.02.2017 947669562 1.47
17.02.2017 1003768943 2.44
17.02.2017 3375964998 1.71
17.02.2017 3545556463 4.89
17.02.2017 1082882934 3.42
17.02.2017 2957782857 1.69
17.02.2017 2725102974 4.28
17.02.2017 2957782857 1.69
17.02.2017 600241614 2.14
17.02.2017 4119902734 0.85
17.02.2017 2775578327 2.57
17.02.2017 529921995 0.61
17.02.2017 4174485530 0.73
17.02.2017 1386519686 3.39
17.02.2017 4243817994 2.08
17.02.2017 2771263349 2.81
17.02.2017 2766177198 1.77
17.02.2017 2582812000 0.61
17.02.2017 1665167750 4.08
17.02.2017 830923808 2.92
17.02.2017 1936061439 1.77
17.02.2017 3249409240 6.42
17.02.2017 3059589363 3.12
17.02.2017 2114444407 6.72
17.02.2017 1175120379 3.05
17.02.2017 2706205844 1.47
17.02.2017 1801823162 0.49
17.02.2017 4252068137 0.82
17.02.2017 2341840117 11
17.02.2017 779271292 6.72
17.02.2017 1386519686 1.46
17.02.2017 3662063472 0.61
17.02.2017 14594725 3.67
17.02.2017 1066917111 1.83
17.02.2017 3049304230 1.11
17.02.2017 290910261 3.54
17.02.2017 3281693249 1.05
17.02.2017 1443998890 33
17.02.2017 2089405538 0.3
17.02.2017 1086129603 0.55
17.02.2017 2243516126 0.12
17.02.2017 1668693562 1.47
17.02.2017 3166913973 3.05
17.02.2017 2982269508 6.42
17.02.2017 3497908265 8.55
17.02.2017 407287878 2.92
17.02.2017 3339314092 3.36
17.02.2017 808386876 2.32
17.02.2017 3511957681 6.72
17.02.2017 3928059623 0.27
17.02.2017 94518872 2.92
17.02.2017 1710480864 3.36
